employee_id,job_role,years_experience,education_level,country,industry,company_size,remote_work_type,team_size,salary_usd_k,primary_ai_tool,ai_tools_used_per_day,hours_with_ai_assistance_daily,ai_replaces_my_tasks_pct,ai_adoption_stage,weekly_ai_upskilling_hrs,productivity_score,burnout_score,job_satisfaction_1_5,fear_of_ai_replacement,attrition_risk
EMP0901,ML Engineer,7,Bachelor,Germany,Fintech,Small (50-200),Hybrid,33,246,Perplexity,4,7.8,6,AI-First,5.4,73,48,2.0,Low,Medium
EMP0902,Cloud Architect,16,PhD,Singapore,E-commerce,Enterprise (5000+),Fully Remote,25,204,Midjourney,2,7.1,72,Integrating,3.4,58,73,2.4,Low,Medium
EMP0903,AI Ethics Officer,16,Bachelor,Germany,EdTech,Startup (<50),Hybrid,23,195,Notion AI,1,3.2,54,Integrating,7.7,58,61,2.8,Medium,Low
EMP0904,Product Manager,1,Self-taught,Australia,Consulting,Startup (<50),Fully Remote,4,89,GitHub Copilot,6,0.8,33,Optimizing,2.7,61,28,4.1,Low,Low
EMP0905,AI Researcher,4,Bootcamp,Brazil,Healthtech,Small (50-200),Fully Remote,41,94,Notion AI,5,6.8,14,Experimenting,8.9,64,47,3.4,High,Medium
EMP0906,Product Manager,4,Self-taught,Canada,SaaS,Mid (200-1000),Hybrid,28,171,Gemini,6,7.3,31,Integrating,0.7,72,51,3.4,Medium,Low
EMP0907,Software Engineer,7,Master,Germany,Healthtech,Startup (<50),Fully Remote,20,137,Gemini,2,6.7,19,Integrating,8.4,55,44,3.6,Medium,Low
EMP0908,AI Researcher,8,Self-taught,Singapore,Healthtech,Enterprise (5000+),On-site,10,186,Gemini,2,1.5,64,Integrating,0.9,48,48,3.2,High,Medium
EMP0909,Frontend Engineer,17,Bachelor,Brazil,Cybersecurity,Startup (<50),Fully Remote,14,76,Gemini,4,8.0,35,Integrating,0.6,55,57,2.9,High,Medium
EMP0910,Cloud Architect,5,Self-taught,Germany,E-commerce,Enterprise (5000+),Hybrid,3,171,Midjourney,1,2.4,25,Experimenting,3.6,59,31,3.9,Medium,Low
EMP0911,AI Ethics Officer,7,Bachelor,India,E-commerce,Large (1000-5000),Fully Remote,37,76,Claude,3,5.9,64,Experimenting,9.6,51,66,3.1,High,High
EMP0912,ML Engineer,4,Master,Singapore,Media,Large (1000-5000),Fully Remote,30,218,Midjourney,6,7.3,62,Optimizing,9.8,70,60,3.0,High,Medium
EMP0913,Software Engineer,6,Self-taught,Canada,Gaming,Enterprise (5000+),On-site,12,199,Cursor,2,2.3,45,AI-First,2.0,73,55,2.8,High,Medium
EMP0914,AI Ethics Officer,7,Bootcamp,UK,E-commerce,Mid (200-1000),On-site,35,212,Midjourney,5,7.3,50,Integrating,1.5,69,54,2.8,High,High
EMP0915,Prompt Engineer,18,Bootcamp,France,Healthtech,Startup (<50),Fully Remote,5,151,GitHub Copilot,6,2.8,49,Integrating,3.5,69,44,3.8,Medium,Low
EMP0916,Frontend Engineer,5,Bootcamp,Brazil,EdTech,Startup (<50),Hybrid,5,51,Claude,4,7.8,30,Experimenting,3.4,61,47,3.8,Medium,Low
EMP0917,AI Ethics Officer,3,Self-taught,India,Healthtech,Large (1000-5000),Hybrid,2,208,Notion AI,4,2.6,55,Optimizing,7.6,50,46,4.0,Low,Low
EMP0918,Frontend Engineer,7,Self-taught,UK,EdTech,Enterprise (5000+),Fully Remote,26,95,Perplexity,2,7.7,40,AI-First,4.4,45,50,3.1,Low,Low
EMP0919,Frontend Engineer,14,Self-taught,USA,Media,Startup (<50),Fully Remote,27,119,ChatGPT,2,0.9,56,Integrating,7.8,45,52,2.3,Low,Medium
EMP0920,Product Manager,7,Bachelor,Singapore,EdTech,Startup (<50),On-site,12,53,ChatGPT,2,5.8,55,Integrating,7.5,59,66,3.0,Low,Medium
EMP0921,Backend Engineer,5,Master,India,E-commerce,Mid (200-1000),On-site,24,93,Perplexity,7,4.5,7,Optimizing,5.8,60,44,3.2,Medium,Medium
EMP0922,Prompt Engineer,5,Bootcamp,Netherlands,Cybersecurity,Small (50-200),On-site,3,230,Claude,3,4.1,18,Optimizing,8.3,55,42,3.5,Low,Low
EMP0923,Software Engineer,2,Bachelor,USA,EdTech,Large (1000-5000),Hybrid,20,104,ChatGPT,2,2.2,53,Integrating,2.0,58,54,3.3,High,Medium
EMP0924,AI Ethics Officer,6,Bootcamp,USA,Healthtech,Large (1000-5000),Hybrid,30,155,Claude,6,5.8,5,Optimizing,1.6,53,42,3.9,High,Medium
EMP0925,DevOps Engineer,15,Bachelor,Brazil,Consulting,Small (50-200),Fully Remote,41,97,GitHub Copilot,6,1.9,61,Optimizing,7.5,56,52,3.7,Low,Low
EMP0926,Software Engineer,10,Self-taught,Singapore,E-commerce,Startup (<50),Fully Remote,5,135,GitHub Copilot,7,4.6,21,AI-First,2.4,67,43,4.2,Low,Low
EMP0927,Backend Engineer,7,Bootcamp,India,Consulting,Mid (200-1000),Fully Remote,17,60,Midjourney,7,2.4,54,Experimenting,0.0,61,57,3.8,High,Medium
EMP0928,Software Engineer,5,Self-taught,Australia,Automotive,Mid (200-1000),Hybrid,48,43,ChatGPT,1,7.7,18,AI-First,9.1,50,30,4.1,High,Medium
EMP0929,Data Scientist,1,Bootcamp,India,Automotive,Large (1000-5000),Hybrid,38,112,Perplexity,5,0.7,63,Integrating,6.2,49,33,3.1,High,Medium
EMP0930,DevOps Engineer,13,PhD,Germany,Healthtech,Mid (200-1000),On-site,28,166,Claude,2,2.0,7,Optimizing,4.4,52,44,3.2,High,Medium
EMP0931,Backend Engineer,18,Bachelor,USA,Automotive,Small (50-200),On-site,6,85,Notion AI,6,2.3,44,Integrating,7.3,78,46,4.2,High,Medium
EMP0932,Product Manager,13,PhD,Canada,Gaming,Startup (<50),On-site,16,51,GitHub Copilot,7,3.6,70,Integrating,3.3,59,65,2.9,Medium,Medium
EMP0933,AI Ethics Officer,18,Bachelor,USA,Media,Small (50-200),On-site,24,167,Midjourney,6,2.2,38,Optimizing,9.5,50,40,4.8,Low,Low
EMP0934,Cloud Architect,5,Master,USA,E-commerce,Enterprise (5000+),Fully Remote,4,69,ChatGPT,6,4.2,13,Integrating,0.7,71,55,3.0,High,Medium
EMP0935,Data Analyst,13,Bootcamp,France,Consulting,Large (1000-5000),Hybrid,19,133,ChatGPT,7,7.0,25,Experimenting,6.4,69,50,4.5,Low,Low
EMP0936,Backend Engineer,4,Master,Netherlands,Healthtech,Mid (200-1000),Hybrid,44,99,ChatGPT,3,5.8,29,Integrating,7.8,58,53,3.2,High,Medium
EMP0937,ML Engineer,17,Master,Australia,Gaming,Enterprise (5000+),Fully Remote,27,139,Notion AI,7,4.8,48,Integrating,4.7,50,50,3.1,Medium,Low
EMP0938,AI Ethics Officer,3,Bachelor,UK,Healthtech,Mid (200-1000),On-site,7,110,GitHub Copilot,7,1.2,29,Experimenting,7.5,52,33,3.5,High,Medium
EMP0939,Prompt Engineer,17,PhD,UK,Gaming,Startup (<50),On-site,45,120,Notion AI,5,5.7,13,AI-First,9.3,44,31,4.3,Low,Low
EMP0940,Backend Engineer,11,Self-taught,Netherlands,Automotive,Startup (<50),Fully Remote,18,232,GitHub Copilot,7,1.7,66,Experimenting,7.4,68,59,2.3,Medium,Medium
EMP0941,Data Scientist,4,Bachelor,USA,Automotive,Startup (<50),Fully Remote,47,181,ChatGPT,4,6.4,30,Integrating,3.1,68,54,2.9,Medium,Medium
EMP0942,Data Analyst,2,Self-taught,UK,EdTech,Mid (200-1000),Hybrid,39,150,GitHub Copilot,7,2.4,61,Experimenting,5.6,68,53,3.2,High,High
EMP0943,Data Scientist,16,Master,Singapore,Fintech,Enterprise (5000+),Hybrid,43,83,ChatGPT,6,3.6,41,Integrating,9.1,81,40,2.5,Low,Medium
EMP0944,Data Analyst,18,Self-taught,Australia,Healthtech,Startup (<50),On-site,49,147,Gemini,2,3.1,20,Integrating,4.5,49,53,3.2,High,Medium
EMP0945,Prompt Engineer,8,PhD,UK,EdTech,Enterprise (5000+),Fully Remote,28,141,GitHub Copilot,6,6.9,41,Integrating,6.8,58,56,4.0,High,Medium
EMP0946,Cloud Architect,3,Bachelor,Netherlands,E-commerce,Mid (200-1000),Fully Remote,21,193,Claude,5,1.4,28,Experimenting,4.7,61,46,3.7,Medium,Low
EMP0947,ML Engineer,9,PhD,Germany,EdTech,Enterprise (5000+),Fully Remote,7,130,GitHub Copilot,4,4.7,30,Experimenting,1.2,55,48,3.1,High,Medium
EMP0948,AI Ethics Officer,6,PhD,UK,SaaS,Mid (200-1000),Fully Remote,36,148,ChatGPT,7,1.6,24,Optimizing,0.6,68,31,3.7,Medium,Low
EMP0949,Product Manager,10,Bachelor,Australia,Automotive,Mid (200-1000),Fully Remote,13,55,Claude,3,5.8,13,Optimizing,9.5,49,53,3.4,Low,Low
EMP0950,Data Scientist,10,PhD,Brazil,SaaS,Large (1000-5000),On-site,49,149,Midjourney,1,7.3,33,Integrating,6.1,38,58,2.8,Low,Low
EMP0951,Data Scientist,13,Bootcamp,Brazil,Healthtech,Mid (200-1000),Fully Remote,4,46,Claude,7,3.8,35,Experimenting,1.0,46,46,3.7,High,Medium
EMP0952,Frontend Engineer,17,Bootcamp,Singapore,Consulting,Mid (200-1000),Hybrid,49,199,Claude,2,4.2,23,AI-First,8.6,58,48,3.1,Medium,Low
EMP0953,Data Analyst,9,Bootcamp,India,Consulting,Small (50-200),Fully Remote,5,128,GitHub Copilot,1,7.5,24,Experimenting,5.2,46,58,2.6,Low,Medium
EMP0954,AI Researcher,17,Self-taught,India,E-commerce,Startup (<50),Fully Remote,46,134,Cursor,3,4.4,31,AI-First,7.7,44,53,3.8,Medium,Low
EMP0955,Cloud Architect,9,PhD,UK,EdTech,Large (1000-5000),On-site,5,55,Claude,5,4.2,48,Integrating,1.3,53,39,4.1,Medium,Low
EMP0956,AI Ethics Officer,9,Bachelor,Canada,Consulting,Large (1000-5000),Hybrid,5,144,Claude,5,4.8,39,Integrating,9.1,79,39,2.8,Low,Medium
EMP0957,Data Analyst,1,Bachelor,Germany,Gaming,Large (1000-5000),Hybrid,40,161,Perplexity,3,5.7,75,Optimizing,5.9,44,69,2.5,Medium,Medium
EMP0958,Frontend Engineer,2,Self-taught,Netherlands,Gaming,Small (50-200),Hybrid,22,245,ChatGPT,6,1.3,26,AI-First,7.4,69,34,4.4,Low,Low
EMP0959,Software Engineer,16,Bachelor,Germany,E-commerce,Mid (200-1000),Fully Remote,45,128,GitHub Copilot,3,6.7,78,Integrating,0.3,60,58,3.0,Low,Medium
EMP0960,Data Analyst,1,Bootcamp,Brazil,Media,Startup (<50),Hybrid,3,101,ChatGPT,7,3.8,19,Integrating,3.2,77,46,3.2,Medium,Low
EMP0961,Product Manager,10,PhD,UK,Automotive,Enterprise (5000+),Fully Remote,17,69,GitHub Copilot,2,1.0,17,Integrating,2.7,52,28,3.9,Medium,Low
EMP0962,AI Ethics Officer,18,Bachelor,Australia,EdTech,Mid (200-1000),On-site,8,238,Notion AI,4,6.4,8,AI-First,9.5,42,41,3.7,Low,Low
EMP0963,Cloud Architect,8,Bachelor,Netherlands,Healthtech,Small (50-200),Fully Remote,20,179,Midjourney,7,3.3,60,Optimizing,1.9,73,61,2.9,Medium,Medium
EMP0964,Frontend Engineer,11,Master,Germany,Cybersecurity,Mid (200-1000),Hybrid,44,106,Cursor,7,1.3,27,Experimenting,7.1,61,28,4.0,Low,Low
EMP0965,Software Engineer,2,Master,Australia,Cybersecurity,Mid (200-1000),Fully Remote,34,85,Claude,7,5.3,38,Experimenting,0.4,76,41,3.6,Low,Low
EMP0966,DevOps Engineer,8,Master,Netherlands,Cybersecurity,Small (50-200),Hybrid,10,82,Perplexity,1,7.1,21,Experimenting,2.0,60,37,3.3,Low,Low
EMP0967,Frontend Engineer,8,PhD,Germany,Consulting,Large (1000-5000),On-site,38,222,GitHub Copilot,1,7.2,32,Integrating,3.4,61,47,2.9,Low,Medium
EMP0968,DevOps Engineer,17,Bootcamp,Singapore,Media,Large (1000-5000),Hybrid,18,84,Claude,5,7.7,18,Experimenting,7.9,83,51,2.8,Low,Low
EMP0969,AI Ethics Officer,15,Bootcamp,Brazil,Media,Startup (<50),Hybrid,28,227,Claude,7,7.0,38,Optimizing,7.9,66,50,3.4,High,Medium
EMP0970,Data Scientist,17,Bootcamp,USA,EdTech,Startup (<50),On-site,34,238,Gemini,6,0.5,79,Experimenting,9.5,76,66,3.1,Medium,Medium
EMP0971,Frontend Engineer,13,PhD,Netherlands,EdTech,Large (1000-5000),Hybrid,13,119,Notion AI,5,3.4,61,Integrating,9.2,55,58,2.6,Low,Medium
EMP0972,ML Engineer,19,PhD,Brazil,Media,Enterprise (5000+),Fully Remote,46,71,Notion AI,2,6.6,59,Optimizing,0.8,59,60,2.2,Low,Medium
EMP0973,DevOps Engineer,5,Master,France,E-commerce,Mid (200-1000),Fully Remote,12,47,ChatGPT,3,3.2,70,Integrating,8.3,50,67,2.3,Low,Medium
EMP0974,Product Manager,12,Bachelor,Canada,EdTech,Enterprise (5000+),Hybrid,14,152,Notion AI,1,5.0,41,Experimenting,4.5,56,41,4.3,High,Medium
EMP0975,ML Engineer,1,Self-taught,UK,E-commerce,Mid (200-1000),Hybrid,32,244,Notion AI,7,5.0,72,Experimenting,8.7,67,68,2.6,Medium,Medium
EMP0976,Backend Engineer,5,Self-taught,France,SaaS,Large (1000-5000),Fully Remote,14,101,Notion AI,2,3.2,30,Experimenting,0.9,33,43,3.5,Low,Low
EMP0977,Backend Engineer,8,Bachelor,Australia,Gaming,Startup (<50),Fully Remote,39,242,Cursor,5,7.3,65,Optimizing,8.2,53,60,2.6,Medium,Medium
EMP0978,Software Engineer,13,Master,Netherlands,Automotive,Startup (<50),On-site,27,59,Perplexity,5,4.3,71,Optimizing,1.6,62,64,3.2,Medium,Medium
EMP0979,Cloud Architect,8,Bachelor,UK,EdTech,Enterprise (5000+),Fully Remote,32,185,GitHub Copilot,1,4.0,78,Experimenting,3.3,29,58,3.0,Low,Medium
EMP0980,Data Scientist,11,Bachelor,UK,Media,Startup (<50),Hybrid,23,140,Notion AI,5,8.0,56,Integrating,0.3,59,64,2.5,Medium,Medium
EMP0981,AI Ethics Officer,1,Self-taught,France,Gaming,Large (1000-5000),Fully Remote,7,45,Midjourney,6,4.2,22,Integrating,1.2,72,44,3.0,Medium,Low
EMP0982,Frontend Engineer,13,Master,France,Gaming,Enterprise (5000+),On-site,21,123,Cursor,5,1.8,57,Integrating,4.5,73,53,3.4,Low,Low
EMP0983,AI Researcher,19,PhD,USA,Fintech,Mid (200-1000),Fully Remote,22,147,Gemini,4,4.3,67,Integrating,8.2,50,54,3.3,Medium,Medium
EMP0984,Product Manager,3,Self-taught,Germany,Media,Startup (<50),Hybrid,11,196,ChatGPT,3,6.6,57,Integrating,7.7,69,67,2.1,Medium,Medium
EMP0985,DevOps Engineer,17,PhD,Netherlands,Automotive,Small (50-200),Fully Remote,20,43,Midjourney,5,6.3,31,Integrating,2.4,72,35,4.4,Medium,Low
EMP0986,AI Ethics Officer,5,Master,Brazil,Media,Startup (<50),Hybrid,36,110,Midjourney,4,6.4,35,Experimenting,1.5,36,58,2.7,Low,Medium
EMP0987,ML Engineer,8,Bachelor,India,EdTech,Mid (200-1000),On-site,27,210,Claude,2,5.8,5,Optimizing,3.9,55,27,3.0,Medium,Medium
EMP0988,Prompt Engineer,14,Bootcamp,Netherlands,Healthtech,Enterprise (5000+),Fully Remote,8,123,ChatGPT,5,2.4,10,AI-First,8.8,62,31,4.7,Medium,Low
EMP0989,Backend Engineer,4,Bootcamp,Netherlands,SaaS,Mid (200-1000),Hybrid,38,201,Gemini,6,7.0,15,AI-First,0.9,77,52,3.2,Medium,Low
EMP0990,Prompt Engineer,11,Master,Netherlands,E-commerce,Small (50-200),Hybrid,9,139,GitHub Copilot,2,7.2,38,Experimenting,5.4,56,39,3.9,Medium,Low
EMP0991,Product Manager,15,Bootcamp,UK,Healthtech,Large (1000-5000),Fully Remote,6,110,GitHub Copilot,7,2.0,67,Optimizing,0.9,77,55,4.0,Low,Low
EMP0992,AI Researcher,19,PhD,Australia,SaaS,Startup (<50),On-site,45,72,Gemini,5,1.5,57,Optimizing,4.7,52,39,3.2,Medium,Low
EMP0993,Frontend Engineer,7,Bootcamp,UK,Healthtech,Enterprise (5000+),Fully Remote,37,182,Claude,1,7.8,22,AI-First,1.3,36,44,3.8,Medium,Low
EMP0994,Software Engineer,19,Master,Australia,E-commerce,Large (1000-5000),Hybrid,29,159,Claude,4,7.0,25,Integrating,0.8,51,43,4.2,Medium,Low
EMP0995,AI Researcher,19,Master,France,Consulting,Mid (200-1000),Fully Remote,4,207,Midjourney,4,7.2,23,Optimizing,1.9,73,40,3.2,High,Medium
EMP0996,Product Manager,11,PhD,India,Media,Enterprise (5000+),Fully Remote,40,132,Notion AI,1,7.1,8,Experimenting,2.6,61,32,4.7,High,Low
EMP0997,AI Researcher,5,Bootcamp,UK,Healthtech,Large (1000-5000),Fully Remote,9,172,ChatGPT,3,4.6,33,Optimizing,2.8,79,65,2.1,Low,Medium
EMP0998,Product Manager,5,Bootcamp,Australia,EdTech,Enterprise (5000+),Hybrid,16,245,Midjourney,7,5.3,29,Integrating,6.5,49,47,3.4,High,Medium
EMP0999,Product Manager,8,Bachelor,UK,Automotive,Small (50-200),Hybrid,28,217,Notion AI,6,4.6,60,Optimizing,0.5,72,47,2.9,Medium,Medium
EMP1000,Data Analyst,10,Self-taught,Canada,Cybersecurity,Small (50-200),Hybrid,37,138,Perplexity,4,0.9,67,AI-First,0.8,65,47,3.8,Medium,Low
EMP1001,DevOps Engineer,6,Master,UK,EdTech,Startup (<50),Fully Remote,17,105,Perplexity,2,6.1,31,Integrating,1.9,51,51,2.8,High,High
EMP1002,Prompt Engineer,15,Bachelor,India,E-commerce,Startup (<50),Fully Remote,27,93,GitHub Copilot,6,4.3,64,Integrating,8.7,69,54,2.9,Medium,Low
EMP1003,Backend Engineer,16,Master,India,Automotive,Small (50-200),Hybrid,46,247,Gemini,4,5.4,53,Experimenting,6.3,59,46,3.0,Medium,Low
EMP1004,Data Analyst,17,Bachelor,Australia,EdTech,Enterprise (5000+),On-site,45,213,ChatGPT,7,4.3,69,Integrating,7.3,68,52,2.7,High,High
EMP1005,Frontend Engineer,8,Self-taught,Australia,Gaming,Small (50-200),Fully Remote,5,119,Gemini,3,4.2,42,Integrating,3.7,62,60,2.6,Low,Medium
EMP1006,Data Analyst,8,Bachelor,France,Media,Startup (<50),Hybrid,13,178,ChatGPT,7,1.8,56,Experimenting,2.1,73,39,3.7,Low,Low
EMP1007,Data Scientist,9,Master,India,Automotive,Small (50-200),Fully Remote,18,163,Cursor,2,2.6,5,AI-First,0.4,54,20,4.3,Medium,Low
EMP1008,Data Scientist,2,Bootcamp,India,Gaming,Small (50-200),Hybrid,42,216,GitHub Copilot,7,1.7,44,Experimenting,4.9,81,43,3.5,High,Medium
EMP1009,Backend Engineer,15,Master,USA,EdTech,Enterprise (5000+),On-site,45,190,GitHub Copilot,6,2.0,25,Optimizing,5.7,59,26,3.8,High,Medium
EMP1010,AI Researcher,18,PhD,Netherlands,SaaS,Large (1000-5000),On-site,27,94,Cursor,2,7.8,19,AI-First,9.0,72,44,3.4,Low,Low
EMP1011,DevOps Engineer,3,PhD,Singapore,Fintech,Startup (<50),Hybrid,32,44,ChatGPT,1,1.6,54,AI-First,8.8,40,39,2.9,High,Medium
EMP1012,Backend Engineer,17,PhD,UK,SaaS,Enterprise (5000+),Fully Remote,16,231,Claude,5,2.5,52,Optimizing,4.2,50,40,3.3,Low,Low
EMP1013,Product Manager,4,PhD,Germany,Media,Small (50-200),On-site,35,74,ChatGPT,1,4.9,36,Experimenting,4.2,42,51,3.2,High,Medium
EMP1014,ML Engineer,4,Self-taught,France,Automotive,Small (50-200),Hybrid,30,132,GitHub Copilot,6,5.1,53,Optimizing,1.6,71,58,3.2,Medium,Medium
EMP1015,DevOps Engineer,14,Bootcamp,Netherlands,Automotive,Large (1000-5000),Fully Remote,10,158,Perplexity,5,1.7,72,Integrating,2.6,51,48,3.5,Low,Medium
EMP1016,Cloud Architect,9,Bootcamp,Singapore,Media,Startup (<50),Hybrid,15,236,Gemini,1,6.5,49,AI-First,9.3,66,56,2.5,Low,Medium
EMP1017,Prompt Engineer,9,Master,USA,Gaming,Startup (<50),On-site,37,93,Midjourney,5,6.4,36,Optimizing,1.4,54,46,3.7,Low,Low
EMP1018,DevOps Engineer,18,Bachelor,Germany,Fintech,Mid (200-1000),On-site,5,42,Gemini,4,2.3,8,Optimizing,9.7,61,40,3.7,Low,Low
EMP1019,Product Manager,10,Master,Australia,EdTech,Startup (<50),Fully Remote,39,45,GitHub Copilot,7,2.7,69,Experimenting,5.0,70,44,4.3,High,Low
EMP1020,Product Manager,4,Master,India,E-commerce,Large (1000-5000),Hybrid,38,126,Gemini,2,7.5,75,Integrating,4.6,43,68,2.0,Low,Medium
EMP1021,Software Engineer,12,Master,Canada,SaaS,Mid (200-1000),On-site,25,149,Claude,5,6.7,77,Optimizing,1.7,46,68,2.7,High,High
EMP1022,Backend Engineer,8,Master,France,SaaS,Mid (200-1000),Fully Remote,18,95,Claude,4,5.7,69,AI-First,6.6,60,80,2.8,Medium,Medium
EMP1023,Product Manager,2,Bootcamp,Brazil,Cybersecurity,Small (50-200),Hybrid,14,41,Perplexity,7,1.1,22,Experimenting,4.6,61,24,4.1,Medium,Low
EMP1024,Data Scientist,13,Bachelor,India,Fintech,Small (50-200),Hybrid,21,121,ChatGPT,7,3.6,58,AI-First,3.7,68,75,2.0,Low,Medium
EMP1025,Frontend Engineer,16,Master,Canada,E-commerce,Startup (<50),Hybrid,18,133,Notion AI,3,4.7,51,Experimenting,2.6,42,60,2.6,High,High
EMP1026,ML Engineer,2,Bootcamp,Singapore,SaaS,Mid (200-1000),Fully Remote,28,205,Gemini,1,1.9,10,Optimizing,0.7,48,51,3.7,Medium,Low
EMP1027,Prompt Engineer,11,Master,Australia,E-commerce,Small (50-200),Hybrid,34,223,Gemini,3,3.9,70,Optimizing,5.2,54,66,2.0,High,High
EMP1028,Backend Engineer,10,PhD,Germany,EdTech,Large (1000-5000),On-site,22,44,GitHub Copilot,6,5.0,13,Experimenting,3.1,37,36,3.6,High,Medium
EMP1029,AI Ethics Officer,15,Master,Singapore,Automotive,Small (50-200),Hybrid,18,213,ChatGPT,4,3.0,72,Experimenting,7.1,67,62,2.5,Low,Medium
EMP1030,Data Scientist,17,Master,India,E-commerce,Small (50-200),Hybrid,23,178,ChatGPT,3,6.4,27,Optimizing,7.2,48,45,3.1,Low,Medium
EMP1031,Cloud Architect,8,Self-taught,India,SaaS,Mid (200-1000),Fully Remote,26,232,Gemini,3,6.8,47,Integrating,3.3,70,56,3.4,High,Medium
EMP1032,AI Researcher,18,PhD,Germany,Gaming,Mid (200-1000),Fully Remote,4,177,Midjourney,7,2.9,55,Experimenting,6.7,57,42,3.4,High,Medium
EMP1033,Product Manager,9,Bachelor,Brazil,Fintech,Enterprise (5000+),Hybrid,28,80,Gemini,4,6.8,76,Optimizing,2.6,52,60,3.1,Medium,Low
EMP1034,AI Ethics Officer,8,Master,Canada,Media,Large (1000-5000),Fully Remote,28,155,Gemini,7,1.3,29,Optimizing,7.3,51,48,2.8,Medium,Medium
EMP1035,Product Manager,14,Bachelor,Singapore,Healthtech,Mid (200-1000),On-site,47,83,Gemini,2,6.8,39,Integrating,0.2,65,58,3.5,Medium,Low
EMP1036,DevOps Engineer,18,PhD,Australia,Consulting,Startup (<50),Fully Remote,13,129,Claude,5,1.6,21,Experimenting,1.5,64,47,3.5,Low,Low
EMP1037,Data Scientist,12,Master,India,Consulting,Large (1000-5000),Hybrid,16,72,Cursor,6,1.1,22,Experimenting,2.5,76,27,4.7,Low,Low
EMP1038,DevOps Engineer,19,Self-taught,Singapore,Healthtech,Large (1000-5000),Fully Remote,39,95,ChatGPT,6,5.3,31,Optimizing,7.7,59,34,3.7,Medium,Low
EMP1039,Software Engineer,14,Bootcamp,Brazil,E-commerce,Mid (200-1000),On-site,21,179,Cursor,1,4.0,19,Integrating,0.7,51,52,3.5,Low,Medium
EMP1040,DevOps Engineer,17,Self-taught,Singapore,Fintech,Large (1000-5000),Fully Remote,23,41,Claude,7,7.3,73,Optimizing,1.9,47,74,2.9,Medium,Medium
EMP1041,Software Engineer,3,Self-taught,Germany,E-commerce,Mid (200-1000),Fully Remote,3,40,Midjourney,5,3.2,19,Optimizing,3.6,53,43,3.8,High,Medium
EMP1042,Cloud Architect,7,Bootcamp,Australia,Media,Small (50-200),Fully Remote,5,232,Notion AI,1,2.7,46,Integrating,0.1,53,52,4.1,High,Low
EMP1043,Software Engineer,17,Bootcamp,USA,Fintech,Enterprise (5000+),On-site,46,160,GitHub Copilot,6,4.3,38,Experimenting,7.6,65,56,2.3,High,Medium
EMP1044,AI Ethics Officer,12,Bootcamp,Germany,Healthtech,Small (50-200),Fully Remote,14,164,Perplexity,5,3.9,52,AI-First,5.6,78,54,3.3,High,Medium
EMP1045,Product Manager,9,Master,Singapore,E-commerce,Mid (200-1000),Fully Remote,33,72,Midjourney,3,3.1,12,Integrating,9.0,37,44,3.3,Medium,Low
EMP1046,AI Researcher,15,Bachelor,USA,Cybersecurity,Mid (200-1000),Fully Remote,23,243,ChatGPT,2,5.7,14,Optimizing,0.3,56,52,3.0,High,Medium
EMP1047,Prompt Engineer,18,Bachelor,India,SaaS,Small (50-200),Hybrid,26,142,GitHub Copilot,3,6.2,9,AI-First,2.7,52,44,4.3,High,Low
EMP1048,DevOps Engineer,13,Bootcamp,USA,Gaming,Startup (<50),Fully Remote,28,75,Cursor,2,6.9,52,AI-First,7.3,54,56,2.8,High,High
EMP1049,Prompt Engineer,8,Self-taught,Brazil,Automotive,Startup (<50),Fully Remote,18,188,Midjourney,7,7.8,30,Integrating,6.8,65,57,3.5,Medium,Medium
EMP1050,Data Scientist,14,PhD,UK,Gaming,Startup (<50),Fully Remote,7,123,ChatGPT,4,2.5,27,Integrating,2.4,56,61,2.4,Low,Medium
EMP1051,Software Engineer,8,Bootcamp,Brazil,Media,Mid (200-1000),Hybrid,44,203,Perplexity,1,5.9,66,AI-First,6.0,40,54,3.7,Low,Low
EMP1052,Product Manager,14,Self-taught,Germany,E-commerce,Large (1000-5000),Hybrid,17,65,Notion AI,1,3.5,17,Optimizing,7.9,38,38,3.7,Low,Low
EMP1053,ML Engineer,7,Self-taught,UK,EdTech,Mid (200-1000),Hybrid,9,214,Notion AI,4,5.6,13,Integrating,0.3,55,31,3.8,High,Medium
EMP1054,Backend Engineer,12,Master,Germany,Fintech,Large (1000-5000),On-site,34,168,Perplexity,5,4.1,24,Integrating,7.2,45,48,2.6,Medium,Medium
EMP1055,AI Ethics Officer,11,Master,France,E-commerce,Small (50-200),On-site,11,205,Midjourney,4,8.0,61,Integrating,2.5,56,60,2.9,High,High
EMP1056,AI Researcher,11,Bachelor,Australia,Fintech,Enterprise (5000+),Fully Remote,35,181,GitHub Copilot,7,6.0,28,AI-First,9.5,61,39,3.4,Medium,Medium
EMP1057,Data Analyst,13,Bachelor,Netherlands,Automotive,Large (1000-5000),Hybrid,20,129,GitHub Copilot,6,7.6,37,Integrating,5.4,37,55,4.0,Medium,Low
EMP1058,AI Ethics Officer,18,PhD,India,Cybersecurity,Startup (<50),Hybrid,15,85,Midjourney,4,6.8,24,Optimizing,0.3,77,62,3.0,Low,Medium
EMP1059,Cloud Architect,2,PhD,India,Gaming,Mid (200-1000),On-site,4,81,Claude,2,7.3,64,Optimizing,4.0,54,60,2.7,Low,Low
